16,2019,"Norris",9,1,7,-1
16,2019,"Magnussen",16,1,13,4
16,2019,"Hulkenberg",6,1,6,-4
16,2019,"Stroll",9,1,14,3
16,2019,"Kvyat",9,1,19,7
16,2019,"Raikkonen",9,1,15,2
16,2019,"Gasly",9,1,16,2
16,2019,"Giovinazzi",2,1,12,-3
16,2019,"Kubica",-14,1,18,-3
16,2019,"Russell",-12,1,17,-4
16,2019,"Vettel",1,1,3,-18
16,2019,"Ricciardo",-10,1,10,-11
16,2019,"Grosjean",-8,1,8,-13
16,2019,"Mercedes",72,0,None,None
16,2019,"Red Bull",55,0,None,None
16,2019,"Ferrari",36,0,None,None
16,2019,"Racing Point",26,0,None,None
16,2019,"McLaren",24,0,None,None
16,2019,"Toro Rosso",18,0,None,None
16,2019,"Haas",18,0,None,None
16,2019,"Alfa Romeo",6,0,None,None
16,2019,"Renault",5,0,None,None
16,2019,"Williams",2,0,None,None
17,2019,"Bottas",46,1,3,2
17,2019,"Vettel",31,1,1,-1
17,2019,"Hamilton",33,1,4,1
17,2019,"Albon",28,1,6,2
17,2019,"Sainz",27,1,7,2
17,2019,"Ricciardo",-19,1,16,10
17,2019,"Leclerc",13,1,2,-5
17,2019,"Gasly",21,1,9,1
17,2019,"Perez",19,1,17,8
17,2019,"Hulkenberg",-16,1,15,5
17,2019,"Stroll",13,1,12,1
17,2019,"Kvyat",12,1,14,2
17,2019,"Norris",1,1,8,-5
17,2019,"Raikkonen",8,1,13,-1
17,2019,"Grosjean",4,1,10,-5
17,2019,"Giovinazzi",5,1,11,-5
17,2019,"Magnussen",4,1,19,2
17,2019,"Russell",11,1,18,0
17,2019,"Kubica",3,1,20,1
17,2019,"Verstappen",-4,1,5,-16
17,2019,"Mercedes",79,0,None,None
17,2019,"Ferrari",48,0,None,None
17,2019,"Red Bull",34,0,None,None
17,2019,"Renault",3,0,None,None
17,2019,"McLaren",24,0,None,None
17,2019,"Racing Point",19,0,None,None
17,2019,"Toro Rosso",19,0,None,None
17,2019,"Williams",3,0,None,None
17,2019,"Alfa Romeo",5,0,None,None
17,2019,"Haas",8,0,None,None
18,2019,"Hamilton",45,1,3,2
18,2019,"Vettel",37,1,2,0
18,2019,"Bottas",30,1,6,3
18,2019,"Leclerc",26,1,1,-3
18,2019,"Albon",23,1,5,0
18,2019,"Verstappen",20,1,4,-2
18,2019,"Perez",22,1,11,4
18,2019,"Ricciardo",20,1,13,5
18,2019,"Gasly",12,1,10,0
18,2019,"Hulkenberg",10,1,12,2
18,2019,"Kvyat",4,1,9,-2
18,2019,"Stroll",10,1,16,4
18,2019,"Sainz",8,1,7,-5
18,2019,"Giovinazzi",5,1,15,1
18,2019,"Magnussen",11,1,17,2
18,2019,"Russell",13,1,19,3
18,2019,"Grosjean",4,1,18,1
18,2019,"Kubica",5,1,20,2
18,2019,"Raikkonen",-11,1,14,-7
18,2019,"Norris",-9,1,8,-13
18,2019,"Mercedes",75,0,None,None
18,2019,"Ferrari",49,0,None,None
18,2019,"Red Bull",38,0,None,None
18,2019,"Racing Point",27,0,None,None
18,2019,"Renault",25,0,None,None
18,2019,"Williams",24,0,None,None
18,2019,"Toro Rosso",20,0,None,None
18,2019,"Haas",10,0,None,None
18,2019,"Alfa Romeo",7,0,None,None
18,2019,"McLaren",8,0,None,None
19,2019,"Bottas",44,1,1,0
19,2019,"Hamilton",34,1,5,3
19,2019,"Verstappen",37,1,3,0
19,2019,"Leclerc",31,1,4,0
19,2019,"Albon",21,1,6,1
19,2019,"Ricciardo",25,1,9,3
19,2019,"Norris",23,1,8,1
19,2019,"Sainz",12,1,7,-1
19,2019,"Hulkenberg",9,1,11,2
19,2019,"Perez",16,1,20,10
19,2019,"Raikkonen",15,1,17,6
19,2019,"Kvyat",8,1,13,1
19,2019,"Stroll",7,1,14,1
19,2019,"Giovinazzi",8,1,16,2
19,2019,"Grosjean",6,1,15,0
19,2019,"Gasly",-3,1,10,-6
19,2019,"Russell",9,1,18,1
19,2019,"Magnussen",0,1,12,-9
19,2019,"Kubica",-14,1,19,-2
19,2019,"Vettel",-1,1,2,-19
19,2019,"Mercedes",73,0,None,None
19,2019,"Red Bull",53,0,None,None
19,2019,"Ferrari",35,0,None,None
19,2019,"Renault",29,0,None,None
19,2019,"Racing Point",26,0,None,None
19,2019,"McLaren",25,0,None,None
19,2019,"Alfa Romeo",18,0,None,None
19,2019,"Williams",5,0,None,None
19,2019,"Haas",1,0,None,None
19,2019,"Toro Rosso",0,0,None,None

20,2019,"Verstappen",44,1,1,0
20,2019,"Gasly",39,1,6,4
20,2019,"Sainz",24,1,20,17
20,2019,"Raikkonen",31,1,8,4
20,2019,"Giovinazzi",23,1,12,7
20,2019,"Ricciardo",26,1,11,5
20,2019,"Hamilton",30,1,3,-4
20,2019,"Norris",13,1,10,2
20,2019,"Perez",50,1,15,6
20,2019,"Kvyat",13,1,16,6
20,2019,"Magnussen",4,1,9,-2
20,2019,"Russell",17,1,18,6
20,2019,"Grosjean",-1,1,7,-5
20,2019,"Albon",-1,1,4,-9
20,2019,"Hulkenberg",1,1,13,-2
20,2019,"Kubica",8,1,19,3
20,2019,"Vettel",8,1,2,-15
20,2019,"Leclerc",7,1,14,-4
20,2019,"Stroll",0,1,17,-2
20,2019,"Bottas",4,1,4,-17

20,2019,"Alfa Romeo",49,0,None,None
20,2019,"Toro Rosso",47,0,None,None
20,2019,"Red Bull",38,0,None,None
20,2019,"McLaren",37,0,None,None
20,2019,"Ferrari",35,0,None,None
20,2019,"Renault",22,0,None,None
20,2019,"Mercedes",19,0,None,None
20,2019,"Racing Point",15,0,None,None
20,2019,"Williams",20,0,None,None
20,2019,"Haas",-2,0,None,None
